size_sqft,bedrooms,bathrooms,year_built,garage_spaces,floors,lot_size_sqft,has_pool,neighborhood,price
1663.0,4.0,1.5,1997.0,3.0,2.0,2939.0,1.0,Downtown,443968.24
991.0,1.0,2.0,1969.0,0.0,1.0,6444.0,0.0,Uptown,265103.09
3105.0,5.0,4.5,1979.0,3.0,2.0,3667.0,0.0,Suburbs,512156.84
1615.0,1.0,1.0,1997.0,3.0,3.0,16211.0,0.0,Downtown,463937.9
3197.0,4.0,4.5,1950.0,0.0,2.0,3587.0,0.0,Uptown,605205.5
3625.0,3.0,1.5,1951.0,3.0,3.0,14195.0,0.0,Waterfront,1014481.22
4338.0,6.0,1.5,1983.0,2.0,3.0,19148.0,0.0,Uptown,911473.77
2774.0,2.0,1.0,2020.0,1.0,1.0,7543.0,0.0,Rural,339245.64
620.0,4.0,4.5,1950.0,0.0,2.0,14313.0,0.0,Downtown,360037.8
1835.0,3.0,3.0,2008.0,1.0,2.0,17824.0,1.0,Downtown,609130.58
4355.0,4.0,2.0,1955.0,0.0,2.0,9697.0,0.0,Suburbs,650896.39
2946.0,6.0,3.0,1986.0,2.0,3.0,10079.0,0.0,Rural,335173.05
3324.0,5.0,3.5,1981.0,2.0,2.0,5608.0,0.0,Waterfront,863887.9
2614.0,3.0,3.5,1984.0,2.0,1.0,9695.0,0.0,Downtown,675852.19
1316.0,3.0,3.0,1956.0,2.0,2.0,17726.0,0.0,Uptown,428704.48
4546.0,5.0,1.5,2005.0,1.0,1.0,13940.0,0.0,Suburbs,731203.54
4001.0,3.0,2.5,1970.0,2.0,2.0,5628.0,0.0,Rural,427570.94
4979.0,2.0,3.0,2007.0,3.0,2.0,11478.0,0.0,Suburbs,827270.1
4365.0,3.0,1.5,1998.0,0.0,3.0,14720.0,0.0,Uptown,845987.0
1881.0,1.0,2.5,1990.0,1.0,1.0,3392.0,0.0,Waterfront,548103.25
1719.0,2.0,1.0,1972.0,3.0,2.0,15740.0,0.0,Uptown,474062.58
1693.0,3.0,4.0,1998.0,3.0,1.0,5622.0,0.0,Rural,290343.97
4643.0,5.0,1.5,2023.0,3.0,2.0,7304.0,0.0,Rural,482251.55
3051.0,5.0,1.0,2018.0,0.0,2.0,9494.0,0.0,Uptown,651603.81
2600.0,2.0,3.5,2017.0,1.0,2.0,11088.0,0.0,Suburbs,462197.83
4861.0,3.0,1.0,1966.0,0.0,1.0,18489.0,0.0,Waterfront,1184230.81
3255.0,1.0,2.0,1993.0,3.0,1.0,6014.0,1.0,Suburbs,564229.41
4602.0,5.0,2.0,1979.0,2.0,2.0,6605.0,0.0,Waterfront,1128934.24
4933.0,2.0,1.5,2021.0,0.0,2.0,8821.0,0.0,Waterfront,1182933.57
949.0,5.0,4.5,2020.0,0.0,1.0,17431.0,0.0,Uptown,385538.22
2191.0,6.0,3.5,2014.0,2.0,2.0,19373.0,0.0,Waterfront,787725.14
3830.0,5.0,1.0,1962.0,3.0,1.0,10181.0,0.0,Rural,432376.13
4178.0,2.0,3.5,1973.0,3.0,2.0,14477.0,0.0,Rural,475555.2
1253.0,6.0,3.5,2002.0,3.0,2.0,18511.0,0.0,Downtown,546274.52
2001.0,5.0,3.0,2005.0,3.0,3.0,17239.0,0.0,Downtown,636995.21
3012.0,4.0,3.5,1975.0,3.0,3.0,14263.0,0.0,Downtown,816143.29
4117.0,6.0,4.0,1960.0,3.0,3.0,11731.0,0.0,Downtown,963222.07
1097.0,6.0,2.5,1960.0,3.0,1.0,19719.0,0.0,Waterfront,600507.95
3243.0,1.0,2.5,2000.0,1.0,3.0,6302.0,0.0,Downtown,713576.58
1904.0,6.0,3.0,1983.0,3.0,2.0,8530.0,0.0,Downtown,591792.72
1552.0,5.0,4.0,1986.0,3.0,2.0,14832.0,0.0,Waterfront,653302.74
2868.0,2.0,3.5,2010.0,0.0,3.0,2376.0,0.0,Suburbs,432233.13
2422.0,2.0,1.0,1951.0,2.0,1.0,11010.0,1.0,Waterfront,703404.07
3397.0,5.0,2.0,2005.0,1.0,1.0,17380.0,1.0,Waterfront,1047152.32
1997.0,2.0,3.0,1970.0,0.0,3.0,5183.0,1.0,Uptown,460484.06
4223.0,3.0,1.5,2018.0,0.0,2.0,16456.0,0.0,Waterfront,1110595.92
943.0,5.0,4.0,2020.0,0.0,2.0,9424.0,0.0,Waterfront,470259.8
4393.0,4.0,4.0,1987.0,3.0,1.0,17490.0,1.0,Downtown,1073370.24
731.0,6.0,4.5,1973.0,3.0,2.0,13427.0,0.0,Downtown,424458.97
3838.0,1.0,1.0,1967.0,0.0,1.0,4829.0,0.0,Suburbs,544987.89
2124.0,2.0,3.5,1963.0,2.0,2.0,15236.0,0.0,Uptown,549157.06
2287.0,6.0,3.5,2023.0,2.0,2.0,3010.0,1.0,Rural,287138.9
683.0,4.0,3.5,1963.0,2.0,3.0,6378.0,0.0,Downtown,325172.57
3689.0,2.0,4.0,1983.0,2.0,3.0,17991.0,0.0,Downtown,893687.05
1328.0,2.0,2.5,1985.0,3.0,1.0,17768.0,0.0,Suburbs,339211.83
3500.0,3.0,3.5,2000.0,2.0,1.0,2834.0,0.0,Suburbs,577369.11
3791.0,4.0,3.0,2012.0,2.0,2.0,8832.0,0.0,Waterfront,981159.34
4319.0,2.0,4.0,1991.0,2.0,3.0,3694.0,0.0,Suburbs,614080.77
3716.0,4.0,4.0,2006.0,1.0,1.0,6880.0,0.0,Waterfront,971124.91
1926.0,3.0,2.0,1991.0,3.0,2.0,19415.0,0.0,Downtown,582443.15
3850.0,4.0,4.0,1982.0,1.0,2.0,5512.0,0.0,Downtown,790625.42
4235.0,1.0,1.0,1961.0,3.0,1.0,13546.0,0.0,Waterfront,1062914.69
1995.0,4.0,2.0,1965.0,2.0,2.0,16475.0,0.0,Suburbs,426543.06
1146.0,6.0,3.0,1981.0,2.0,1.0,17858.0,0.0,Downtown,503231.99
4516.0,1.0,1.0,1953.0,3.0,2.0,8375.0,1.0,Uptown,838683.06
1251.0,2.0,2.5,1973.0,2.0,3.0,14544.0,0.0,Downtown,411765.85
3213.0,5.0,3.0,1984.0,2.0,2.0,10701.0,0.0,Downtown,756406.32
1639.0,4.0,3.0,1984.0,2.0,1.0,3932.0,1.0,Uptown,425370.28
1154.0,5.0,1.0,2010.0,2.0,3.0,6010.0,0.0,Uptown,336102.43
4017.0,4.0,2.0,2021.0,1.0,1.0,15467.0,1.0,Uptown,867145.07
1232.0,5.0,1.0,2003.0,2.0,3.0,14350.0,0.0,Uptown,416676.05
3549.0,4.0,3.0,1955.0,3.0,3.0,11380.0,0.0,Downtown,845437.9
3650.0,1.0,2.5,1980.0,2.0,2.0,16059.0,0.0,Suburbs,607973.7
865.0,5.0,3.5,2004.0,3.0,1.0,14443.0,0.0,Suburbs,324084.99
1361.0,3.0,3.5,1994.0,3.0,3.0,8109.0,0.0,Suburbs,344752.06
4095.0,1.0,4.5,1983.0,1.0,3.0,7291.0,0.0,Uptown,768721.24
2832.0,3.0,1.5,1982.0,0.0,2.0,19012.0,0.0,Suburbs,516099.23
1134.0,3.0,4.0,1980.0,1.0,3.0,19494.0,0.0,Rural,243445.2
4964.0,1.0,1.5,1992.0,3.0,3.0,2551.0,0.0,Waterfront,1072133.74
1766.0,6.0,1.5,1963.0,3.0,3.0,16234.0,0.0,Rural,310926.14
617.0,2.0,1.5,1988.0,2.0,1.0,4393.0,0.0,Suburbs,185753.55
4667.0,2.0,1.5,1965.0,3.0,2.0,17502.0,1.0,Uptown,963288.72
672.0,3.0,4.0,2000.0,0.0,1.0,12598.0,0.0,Uptown,264616.41
3035.0,5.0,1.5,2013.0,2.0,1.0,14380.0,1.0,Rural,395375.67
4970.0,5.0,3.5,1987.0,2.0,2.0,14626.0,0.0,Suburbs,768841.76
3142.0,5.0,2.0,1978.0,2.0,1.0,12889.0,0.0,Downtown,789294.03
3172.0,2.0,1.0,2019.0,2.0,1.0,6512.0,0.0,Rural,320892.09
2308.0,6.0,2.5,1998.0,1.0,3.0,16530.0,1.0,Rural,332110.63
1158.0,5.0,1.0,1981.0,2.0,2.0,11973.0,0.0,Downtown,444592.85
3120.0,3.0,2.0,1952.0,2.0,2.0,11811.0,1.0,Rural,363004.14
4549.0,4.0,3.0,1951.0,3.0,1.0,7731.0,1.0,Downtown,971819.23
1000.0,1.0,3.5,1966.0,0.0,3.0,2180.0,0.0,Rural,164137.99
4474.0,5.0,2.0,1967.0,1.0,2.0,11974.0,0.0,Rural,511137.79
2426.0,6.0,4.0,2003.0,1.0,2.0,8211.0,0.0,Downtown,670696.78
2959.0,3.0,3.0,1987.0,0.0,1.0,13868.0,0.0,Rural,376131.74
1327.0,4.0,2.0,2023.0,1.0,1.0,8561.0,0.0,Downtown,429673.52
3336.0,3.0,2.5,1990.0,1.0,1.0,19511.0,1.0,Suburbs,603560.18
1402.0,1.0,1.5,2016.0,1.0,1.0,14256.0,0.0,Rural,206901.97
1802.0,4.0,4.5,1990.0,1.0,3.0,10202.0,0.0,Suburbs,392243.23
3775.0,5.0,4.5,1976.0,2.0,2.0,14748.0,0.0,Waterfront,1034706.54
822.0,6.0,2.5,2002.0,2.0,2.0,13668.0,0.0,Waterfront,471701.34
2568.0,6.0,3.0,1983.0,1.0,3.0,13170.0,1.0,Waterfront,845413.51
3216.0,3.0,3.5,1970.0,3.0,3.0,12405.0,0.0,Downtown,823056.48
1181.0,6.0,3.0,1985.0,1.0,1.0,18774.0,1.0,Downtown,529902.51
1897.0,4.0,1.5,1999.0,2.0,2.0,7716.0,0.0,Downtown,573525.9
2111.0,4.0,4.5,1977.0,0.0,2.0,9782.0,0.0,Uptown,485899.61
3520.0,4.0,4.0,2002.0,0.0,1.0,6555.0,0.0,Uptown,651269.38
4898.0,6.0,4.5,2022.0,1.0,3.0,12251.0,0.0,Rural,576896.2
4280.0,5.0,4.5,1980.0,1.0,2.0,19782.0,0.0,Suburbs,713014.16
1435.0,1.0,4.0,1971.0,1.0,2.0,12951.0,1.0,Downtown,466574.69
679.0,1.0,3.5,1979.0,0.0,2.0,5723.0,1.0,Rural,96801.59
828.0,3.0,1.0,2012.0,1.0,3.0,18588.0,0.0,Rural,182549.74
3221.0,4.0,2.0,1963.0,2.0,1.0,16225.0,0.0,Rural,356295.81
1287.0,5.0,1.0,2022.0,2.0,2.0,9922.0,1.0,Suburbs,338792.42
1617.0,3.0,1.0,1980.0,0.0,3.0,4638.0,1.0,Uptown,383923.71
4329.0,4.0,4.5,2012.0,1.0,3.0,9248.0,0.0,Waterfront,1114761.01
4445.0,6.0,4.5,2008.0,2.0,2.0,16479.0,0.0,Rural,566349.57
4292.0,3.0,3.5,2007.0,2.0,1.0,12388.0,1.0,Waterfront,1153850.66
1716.0,3.0,3.5,2017.0,3.0,3.0,5343.0,0.0,Uptown,422239.51
3327.0,4.0,1.5,1963.0,1.0,3.0,4854.0,0.0,Downtown,736914.39
3287.0,3.0,1.0,1993.0,2.0,2.0,19409.0,1.0,Rural,429433.37
1415.0,6.0,4.0,1957.0,3.0,2.0,10050.0,0.0,Uptown,442116.84
3036.0,6.0,2.5,1972.0,1.0,2.0,14348.0,1.0,Downtown,795556.51
2911.0,4.0,3.5,1953.0,3.0,1.0,8491.0,0.0,Downtown,707598.81
2343.0,3.0,2.0,2000.0,1.0,1.0,3622.0,0.0,Suburbs,373772.83
3908.0,4.0,1.5,1994.0,1.0,3.0,9415.0,1.0,Downtown,892050.23
3582.0,2.0,4.0,2004.0,2.0,3.0,14477.0,1.0,Rural,477335.98
2944.0,3.0,4.0,1963.0,2.0,1.0,8000.0,1.0,Rural,340998.36
3794.0,2.0,3.0,1974.0,2.0,2.0,12865.0,1.0,Suburbs,608257.8
3958.0,1.0,2.0,2000.0,0.0,3.0,9886.0,0.0,Downtown,838723.32
3095.0,1.0,3.0,2011.0,0.0,1.0,8076.0,1.0,Downtown,682907.84
1778.0,4.0,4.5,2015.0,3.0,1.0,6590.0,1.0,Waterfront,608306.42
3937.0,1.0,3.5,1955.0,3.0,1.0,6693.0,0.0,Suburbs,584093.32
3758.0,4.0,2.5,1979.0,3.0,1.0,6602.0,0.0,Downtown,873933.55
4928.0,3.0,2.0,1950.0,2.0,2.0,14938.0,0.0,Rural,526029.9
1259.0,3.0,3.5,2010.0,3.0,2.0,8072.0,0.0,Waterfront,518448.43
2445.0,5.0,2.5,1959.0,1.0,3.0,15345.0,0.0,Downtown,611081.29
4667.0,4.0,3.0,2010.0,0.0,3.0,7599.0,0.0,Waterfront,1143489.14
2864.0,5.0,1.0,1961.0,0.0,3.0,7890.0,0.0,Rural,330865.15
4748.0,5.0,1.0,1951.0,1.0,3.0,18637.0,0.0,Suburbs,738522.13
654.0,1.0,4.5,2015.0,1.0,3.0,17772.0,0.0,Rural,196399.26
754.0,2.0,2.5,1982.0,3.0,2.0,9213.0,1.0,Uptown,330684.29
4103.0,4.0,2.5,1981.0,1.0,3.0,6839.0,0.0,Rural,415741.3
2177.0,6.0,3.5,1997.0,2.0,1.0,14881.0,0.0,Downtown,665239.34
2889.0,1.0,2.5,1970.0,1.0,3.0,3257.0,0.0,Suburbs,469693.39
2483.0,1.0,4.0,2001.0,2.0,1.0,10216.0,1.0,Rural,321369.46
2395.0,6.0,1.5,1981.0,2.0,2.0,12798.0,1.0,Waterfront,764854.14
4734.0,6.0,4.0,1970.0,0.0,1.0,14164.0,0.0,Downtown,1038140.5
1014.0,2.0,1.5,1979.0,1.0,2.0,3927.0,0.0,Suburbs,240080.33
3998.0,3.0,2.5,1950.0,0.0,3.0,2053.0,0.0,Rural,364719.53
4515.0,4.0,3.5,1972.0,3.0,1.0,6980.0,0.0,Waterfront,1125343.96
3493.0,2.0,4.0,1993.0,2.0,2.0,4146.0,0.0,Rural,366572.64
2338.0,2.0,1.5,1960.0,3.0,1.0,11129.0,0.0,Rural,300755.08
1304.0,3.0,3.5,1958.0,3.0,1.0,18551.0,0.0,Suburbs,339126.72
3604.0,4.0,1.5,1998.0,0.0,2.0,7154.0,0.0,Downtown,768774.58
2663.0,2.0,1.5,1981.0,2.0,2.0,10167.0,0.0,Rural,359093.87
1257.0,3.0,4.0,1960.0,0.0,1.0,5870.0,0.0,Rural,145365.84
2182.0,2.0,3.0,2005.0,3.0,2.0,2791.0,0.0,Uptown,502877.9
4831.0,5.0,2.0,2007.0,3.0,3.0,14658.0,0.0,Uptown,1035295.61
1767.0,1.0,3.5,1952.0,2.0,2.0,6615.0,0.0,Suburbs,342853.05
1385.0,2.0,2.0,1964.0,3.0,3.0,11846.0,0.0,Uptown,372760.07
3601.0,2.0,2.5,1977.0,3.0,3.0,14296.0,1.0,Suburbs,599160.49
1478.0,6.0,2.0,2004.0,3.0,2.0,17116.0,0.0,Uptown,487884.37
4648.0,6.0,2.5,1955.0,0.0,2.0,5340.0,0.0,Downtown,956311.7
4380.0,4.0,4.0,2009.0,0.0,3.0,12462.0,0.0,Rural,497965.57
4928.0,1.0,2.5,1973.0,3.0,2.0,18394.0,1.0,Suburbs,764537.59
4616.0,5.0,2.0,1959.0,1.0,2.0,10702.0,1.0,Rural,484862.06
1672.0,3.0,3.0,2013.0,1.0,1.0,2731.0,1.0,Uptown,401331.69
1533.0,6.0,4.5,1956.0,0.0,1.0,6702.0,0.0,Waterfront,508553.33
2107.0,3.0,2.0,1959.0,2.0,1.0,16306.0,1.0,Suburbs,489387.39
2667.0,6.0,4.0,2020.0,3.0,2.0,16257.0,0.0,Suburbs,538795.32
4472.0,5.0,2.0,1988.0,3.0,3.0,7661.0,1.0,Suburbs,703521.05
3828.0,2.0,3.5,1984.0,2.0,1.0,5543.0,1.0,Rural,394103.99
3436.0,5.0,4.0,2000.0,2.0,1.0,7252.0,0.0,Downtown,825620.61
4465.0,2.0,2.0,1996.0,2.0,1.0,6360.0,0.0,Rural,460826.46
3442.0,3.0,1.5,1995.0,1.0,2.0,15338.0,0.0,Waterfront,908042.34
2268.0,2.0,3.5,1951.0,2.0,1.0,17149.0,0.0,Rural,299703.61
2417.0,5.0,1.0,1990.0,3.0,1.0,2838.0,1.0,Downtown,599054.24
2875.0,2.0,2.0,1970.0,1.0,1.0,15342.0,0.0,Uptown,624284.78
990.0,4.0,4.0,2009.0,1.0,1.0,15544.0,0.0,Uptown,457009.42
3864.0,4.0,2.0,1987.0,2.0,1.0,13032.0,1.0,Suburbs,667211.61
3472.0,5.0,3.5,1959.0,2.0,3.0,17684.0,0.0,Uptown,779500.29
3817.0,6.0,3.0,2015.0,0.0,3.0,2700.0,0.0,Rural,402913.61
2949.0,1.0,1.5,1971.0,1.0,2.0,14596.0,0.0,Waterfront,755311.0
4045.0,6.0,2.5,1970.0,2.0,1.0,4290.0,1.0,Suburbs,661992.24
4779.0,1.0,3.0,2019.0,2.0,1.0,18147.0,0.0,Suburbs,780598.85
3108.0,4.0,1.0,2007.0,2.0,1.0,10999.0,0.0,Suburbs,522902.48
2555.0,3.0,2.0,2013.0,3.0,2.0,3635.0,0.0,Uptown,588802.1
1060.0,4.0,2.5,1999.0,2.0,2.0,15434.0,1.0,Uptown,427740.17
4026.0,5.0,4.5,2017.0,2.0,1.0,15486.0,0.0,Rural,509474.02
4578.0,6.0,1.0,1958.0,1.0,2.0,10354.0,0.0,Suburbs,706534.93
3678.0,3.0,4.0,1994.0,1.0,1.0,7587.0,1.0,Suburbs,596266.6
4409.0,6.0,2.5,1971.0,3.0,2.0,2311.0,0.0,Downtown,918096.88
4390.0,2.0,3.0,1979.0,1.0,3.0,18344.0,0.0,Downtown,990249.59
4112.0,2.0,3.0,1967.0,2.0,1.0,5317.0,0.0,Downtown,870326.27
2813.0,3.0,2.0,1965.0,0.0,2.0,17169.0,0.0,Suburbs,483501.62
1039.0,4.0,4.5,1982.0,0.0,2.0,12598.0,0.0,Rural,214182.53
614.0,5.0,1.5,2017.0,0.0,3.0,14334.0,0.0,Rural,152796.6
1499.0,5.0,1.0,1997.0,0.0,2.0,14496.0,0.0,Waterfront,576237.46
2496.0,2.0,4.0,1975.0,2.0,2.0,17446.0,0.0,Uptown,617261.03
3872.0,2.0,3.0,1982.0,2.0,3.0,2601.0,0.0,Uptown,695253.48
2606.0,6.0,4.5,1989.0,2.0,2.0,19842.0,0.0,Waterfront,879727.64
701.0,3.0,2.0,1968.0,1.0,2.0,2780.0,0.0,Downtown,278114.02
1525.0,2.0,1.0,1988.0,2.0,1.0,19984.0,1.0,Rural,238668.19
4909.0,6.0,1.0,2001.0,0.0,2.0,6703.0,1.0,Waterfront,1169698.24
4948.0,3.0,2.5,1967.0,1.0,1.0,17226.0,0.0,Uptown,950125.08
2259.0,6.0,1.0,1993.0,0.0,2.0,3503.0,1.0,Suburbs,463928.27
4142.0,6.0,4.5,2002.0,0.0,1.0,10297.0,1.0,Rural,466273.05
3765.0,6.0,1.5,1988.0,0.0,1.0,11755.0,0.0,Waterfront,986101.85
4698.0,4.0,4.5,1971.0,0.0,2.0,19178.0,1.0,Suburbs,784353.39
4506.0,5.0,1.0,1991.0,1.0,2.0,4226.0,1.0,Uptown,841574.5
3367.0,6.0,1.0,2008.0,2.0,3.0,2656.0,0.0,Downtown,774476.33
2336.0,2.0,2.0,1966.0,2.0,1.0,13668.0,0.0,Suburbs,417664.13
3357.0,1.0,1.0,1992.0,1.0,3.0,2886.0,0.0,Rural,336763.88
2004.0,2.0,2.5,2000.0,0.0,1.0,15990.0,0.0,Uptown,455005.7
2131.0,4.0,2.0,1973.0,0.0,3.0,2689.0,0.0,Downtown,500820.09
3279.0,4.0,3.0,1978.0,2.0,3.0,19470.0,0.0,Suburbs,630307.34
3114.0,1.0,3.5,2015.0,3.0,3.0,11589.0,0.0,Downtown,774830.64
3156.0,4.0,1.0,1976.0,1.0,1.0,19072.0,0.0,Rural,418058.69
2292.0,2.0,1.0,1994.0,0.0,3.0,4279.0,1.0,Waterfront,641444.19
2400.0,4.0,1.5,1961.0,1.0,1.0,6920.0,0.0,Downtown,563831.47
644.0,4.0,1.5,2018.0,0.0,3.0,10188.0,0.0,Suburbs,216521.86
3248.0,4.0,1.5,1994.0,0.0,2.0,2529.0,0.0,Waterfront,774731.41
3134.0,3.0,2.0,2006.0,1.0,2.0,3852.0,0.0,Waterfront,754501.24
4716.0,3.0,3.5,1994.0,3.0,2.0,7929.0,0.0,Rural,503598.53
2819.0,5.0,2.5,1976.0,2.0,1.0,15267.0,0.0,Rural,371720.47
2658.0,5.0,2.0,1975.0,3.0,3.0,14753.0,0.0,Waterfront,875725.53
897.0,5.0,2.0,2001.0,1.0,3.0,3562.0,0.0,Suburbs,256858.01
1465.0,3.0,3.5,2013.0,1.0,3.0,3076.0,0.0,Waterfront,469866.65
2087.0,3.0,2.0,1959.0,1.0,3.0,13809.0,0.0,Waterfront,611831.79
2260.0,2.0,1.0,2012.0,0.0,3.0,8475.0,0.0,Suburbs,391011.2
2196.0,4.0,2.5,2011.0,1.0,3.0,16259.0,0.0,Downtown,667115.11
2334.0,1.0,1.5,1958.0,1.0,2.0,7364.0,0.0,Uptown,466859.59
3984.0,3.0,2.0,1958.0,1.0,3.0,8531.0,1.0,Rural,451564.1
1177.0,2.0,4.5,2001.0,0.0,1.0,5948.0,0.0,Waterfront,411759.86
2062.0,4.0,2.5,2012.0,2.0,3.0,6797.0,0.0,Downtown,590560.01
1316.0,6.0,1.5,1979.0,3.0,2.0,14711.0,0.0,Suburbs,320943.55
1954.0,6.0,3.0,1997.0,3.0,2.0,10482.0,0.0,Rural,342847.55
3612.0,3.0,1.0,2023.0,0.0,2.0,13864.0,1.0,Downtown,830051.91
805.0,1.0,1.5,1973.0,0.0,1.0,3415.0,0.0,Rural,135815.81
2094.0,2.0,1.0,1966.0,3.0,2.0,11639.0,0.0,Suburbs,391870.4
704.0,1.0,4.5,2023.0,3.0,2.0,10256.0,0.0,Downtown,362168.3
4802.0,5.0,4.5,1970.0,2.0,1.0,18394.0,0.0,Suburbs,782982.45
3800.0,6.0,3.0,1984.0,1.0,3.0,9623.0,0.0,Rural,447050.61
1672.0,4.0,3.5,1982.0,2.0,1.0,3856.0,0.0,Waterfront,541870.11
1472.0,2.0,3.5,1988.0,2.0,3.0,14549.0,0.0,Downtown,526798.04
1035.0,1.0,3.5,1969.0,3.0,1.0,4694.0,0.0,Uptown,335286.22
2681.0,6.0,3.5,2000.0,2.0,1.0,18364.0,0.0,Suburbs,556635.54
3916.0,2.0,4.5,2001.0,0.0,1.0,8902.0,1.0,Rural,479382.86
3171.0,1.0,3.5,1964.0,2.0,1.0,16122.0,0.0,Rural,381395.31
4477.0,2.0,1.5,1985.0,3.0,1.0,13806.0,0.0,Waterfront,1148648.01
2113.0,2.0,2.5,1954.0,1.0,3.0,10368.0,0.0,Suburbs,394517.99
1823.0,4.0,4.0,1966.0,0.0,3.0,12514.0,0.0,Suburbs,365799.88
2703.0,6.0,2.0,2023.0,0.0,2.0,5289.0,0.0,Suburbs,475335.85
1489.0,2.0,1.0,1987.0,3.0,1.0,3332.0,0.0,Rural,214137.3
4893.0,5.0,4.5,1996.0,1.0,3.0,15794.0,0.0,Uptown,995857.55
1417.0,1.0,3.0,2015.0,2.0,2.0,19252.0,0.0,Downtown,527061.41
2707.0,1.0,3.5,2002.0,3.0,2.0,17515.0,0.0,Waterfront,858458.07
2897.0,1.0,2.0,2008.0,0.0,3.0,7491.0,0.0,Downtown,649148.67
851.0,6.0,1.0,2002.0,0.0,2.0,8444.0,0.0,Waterfront,326306.81
2661.0,4.0,2.0,1986.0,3.0,2.0,8461.0,0.0,Downtown,715111.75
2601.0,5.0,2.5,1996.0,2.0,3.0,14646.0,0.0,Uptown,635747.71
1741.0,1.0,4.5,1971.0,0.0,2.0,13225.0,0.0,Suburbs,328662.99
1163.0,1.0,2.5,2015.0,2.0,3.0,16337.0,0.0,Rural,200128.74
798.0,6.0,1.5,1963.0,0.0,3.0,19013.0,1.0,Uptown,377620.1
637.0,1.0,2.0,2015.0,3.0,3.0,9063.0,0.0,Suburbs,219486.3
2719.0,1.0,4.5,2015.0,3.0,1.0,13929.0,0.0,Uptown,622481.01
995.0,4.0,2.0,1960.0,3.0,1.0,11008.0,0.0,Waterfront,428130.84
4822.0,4.0,2.0,2002.0,1.0,2.0,19186.0,1.0,Suburbs,813413.57
1677.0,2.0,3.5,2023.0,1.0,2.0,8372.0,0.0,Suburbs,400859.09
3471.0,3.0,3.5,1992.0,3.0,3.0,5376.0,0.0,Downtown,819914.29
3564.0,5.0,2.0,1975.0,2.0,1.0,8819.0,0.0,Rural,433767.45
2780.0,3.0,4.5,2015.0,2.0,3.0,13139.0,0.0,Rural,363031.25
4488.0,3.0,3.0,1987.0,0.0,3.0,19161.0,1.0,Rural,525492.13
1087.0,1.0,1.5,1959.0,2.0,3.0,16920.0,0.0,Downtown,418678.06
1629.0,3.0,2.5,1968.0,2.0,3.0,2330.0,0.0,Rural,199902.05
1710.0,5.0,4.5,2000.0,1.0,3.0,11162.0,0.0,Waterfront,619452.75
1195.0,4.0,2.5,1983.0,3.0,2.0,4864.0,0.0,Waterfront,483315.8
1897.0,6.0,3.5,1966.0,0.0,2.0,8519.0,1.0,Waterfront,661553.32
1976.0,1.0,3.0,2009.0,2.0,2.0,18991.0,1.0,Suburbs,454160.26
3965.0,1.0,3.5,1958.0,3.0,3.0,19726.0,1.0,Rural,454822.07
1927.0,4.0,4.0,1966.0,2.0,1.0,4766.0,0.0,Uptown,446697.7
4458.0,2.0,1.0,1984.0,0.0,2.0,4537.0,0.0,Uptown,744022.97
4000.0,4.0,3.5,1952.0,2.0,2.0,14534.0,0.0,Suburbs,659150.06
4568.0,6.0,3.5,1978.0,2.0,2.0,9397.0,0.0,Rural,514686.58
1063.0,3.0,1.0,2017.0,2.0,2.0,9791.0,1.0,Waterfront,479816.24
4933.0,4.0,3.0,2019.0,1.0,3.0,17721.0,0.0,Rural,568818.28
3302.0,5.0,1.5,2014.0,2.0,1.0,18571.0,0.0,Waterfront,985614.53
4923.0,1.0,2.0,1973.0,1.0,3.0,18209.0,0.0,Waterfront,1217309.55
2161.0,6.0,2.0,1954.0,2.0,3.0,16094.0,1.0,Downtown,638027.74
4794.0,2.0,1.0,2010.0,2.0,3.0,19647.0,0.0,Waterfront,1234172.39
3190.0,5.0,4.0,1977.0,2.0,3.0,14958.0,0.0,Waterfront,951350.07
916.0,4.0,1.5,2005.0,3.0,2.0,17928.0,0.0,Uptown,443667.79
2404.0,1.0,2.5,1958.0,3.0,1.0,11727.0,1.0,Rural,307582.36
1206.0,5.0,4.5,1999.0,3.0,2.0,2917.0,0.0,Rural,228464.51
4742.0,2.0,4.0,1993.0,3.0,1.0,16697.0,0.0,Rural,557821.3
1939.0,4.0,1.5,2018.0,3.0,1.0,18736.0,0.0,Waterfront,715660.31
1578.0,6.0,2.5,1957.0,0.0,3.0,7621.0,1.0,Downtown,517401.19
3033.0,6.0,3.0,1980.0,1.0,2.0,9707.0,1.0,Downtown,801867.35
2471.0,6.0,4.0,2023.0,2.0,2.0,12298.0,0.0,Suburbs,544519.62
1026.0,3.0,4.0,1978.0,1.0,3.0,13729.0,0.0,Uptown,382417.05
4193.0,4.0,3.5,1998.0,2.0,1.0,14146.0,0.0,Waterfront,1166027.43
4322.0,2.0,1.5,1961.0,0.0,3.0,9097.0,0.0,Rural,425145.42
3869.0,6.0,4.0,2003.0,0.0,2.0,17380.0,0.0,Downtown,998353.94
3314.0,3.0,1.0,1970.0,2.0,2.0,16646.0,0.0,Rural,418004.49
2371.0,5.0,1.0,1992.0,3.0,2.0,18961.0,1.0,Uptown,687165.93
2986.0,3.0,3.5,2015.0,1.0,2.0,12367.0,0.0,Suburbs,523954.06
2892.0,5.0,3.0,1998.0,1.0,2.0,3394.0,0.0,Rural,358518.87
